uuid,waktu_transaksi,armada_id_var,no_body_var,card_number_var,card_type_var,balance_before_int,fare_int,balance_after_int,transcode_txt,gate_in_boo,p_latitude_flo,p_longitude_flo,status_var,free_service_boo,insert_on_dtm
25fde1ed-0ad5-4903-a379-347899d43fa7,2025-07-30 23:27:16,B 2712 CVV,PTK3743-B,1585682431475149,JakCard,91000,20000,71000,TX000350,False,-6.222219632718992,106.84619424376683,S,False,2025-07-30 23:28:45
740b90a1-f21d-4d09-aa6a-7ec981f8a8af,2025-07-23 09:58:38,B 3099 MYY,NBR2548-A,5664466961387020,Flazz,60000,20000,40000,TX000351,True,-6.15773041677295,106.75362153326122,S,False,2025-07-23 09:59:39
6763286e-486a-4873-b65b-de8a1ff27a2f,2025-07-05 04:21:48,B 7955 YQL,PTK1138-,6280523009389503,JakCard,58000,35000,23000,TX000352,True,-6.19529441097115,106.75284889611416,S,False,2025-07-05 04:22:40
95f94640-7cd6-4fd4-8b16-a4eaf6102bc8,2025-07-08 16:30:44,B 2177 CVZ,BRT322-B,9147711764847995,E-Money,22000,20000,2000,TX000353,True,-6.199536623533748,106.81486949482708,F,False,2025-07-08 16:31:36
b440888f-dc94-4d9e-9671-4dab6a9b4694,2025-07-16 10:08:54,B 2435 EXS,KLG4881_A,5635970754307495,Flazz,71000,0,71000,TX000354,True,-6.171730149037922,106.78050537628549,S,True,2025-07-16 10:09:29
efb6165a-cceb-4630-b647-25ac247a1319,2025-07-12 09:15:33,B 7332 TBT,BRT9815,5582319435509908,JakCard,96000,35000,61000,TX000355,False,-6.217659675762788,106.8169199899414,S,False,2025-07-12 09:15:58
452b9405-fdde-41a8-9f01-f74d05f57a6b,2025-07-04 07:09:32,B 8926 IPE,LGS623B,5129656269908990,BRIZZI,90000,20000,70000,TX000356,True,-6.173903601939644,106.7766813144318,S,False,2025-07-04 07:11:15
b3269036-34be-4fd7-bcf2-3759919d2bdf,2025-07-01 14:42:23,B 1921 KAB,BRT6927_,6899263378473177,JakCard,38000,35000,3000,TX000357,True,-6.198262816556647,106.81809798045411,S,False,2025-07-01 14:43:05
9cf06bfb-c54d-4adf-9e52-4a05d0737368,2025-07-17 02:33:46,B 1137 UBY,LGS5416_,6354414653368683,E-Money,85000,35000,50000,TX000358,False,-6.246376716905062,106.75408062957023,S,False,2025-07-17 02:34:44
8eb51b63-cb18-41bc-b7c1-ff7f132da90b,2025-07-08 02:40:29,B 2383 RWS,BRT1403_B,2194625339744964,JakCard,78000,20000,58000,TX000359,True,-6.234421054530125,106.8458484241924,S,False,2025-07-08 02:42:09
f454ed92-c27e-4eda-9b72-0bffe85703e0,2025-07-01 07:17:24,B 7631 XMJ,BRT9655_,1187648991167398,E-Money,50000,20000,30000,TX000360,True,-6.208707302858568,106.76423682554793,S,False,2025-07-01 07:18:57
56ccd5e2-fc13-4f54-9572-3cd92421a790,2025-07-20 22:45:05,B 8650 JVL,NBR8952-,9510536390568591,E-Money,55000,20000,35000,TX000361,True,-6.184141627698629,106.84580447531107,S,False,2025-07-20 22:46:09
e715f8b6-c821-49f1-a9a3-613ce5b32c4b,2025-07-26 23:08:30,B 3491 LMI,KLG5030B,6994369901697830,E-Money,96000,35000,61000,TX000362,False,-6.203399351724267,106.77221092396783,S,False,2025-07-26 23:09:25
571f5772-0597-49dd-890e-8f5b4ac842bd,2025-07-08 21:18:28,B 3538 OLZ,LGS7027-,5170008905712562,BRIZZI,14500,3500,11000,TX000363,False,-6.204736482835679,106.7978752817162,S,False,2025-07-08 21:18:43
2171a89d-5b8c-41d5-8655-3d2302c4a207,2025-07-29 10:32:50,B 9735 WAT,LGS9579_,9298812510926597,JakCard,19500,3500,16000,TX000364,True,-6.151814371279264,106.75383891075319,S,False,2025-07-29 10:34:47
8707d1f8-4821-49a7-a152-a43967af3f1e,2025-07-01 00:01:34,B 7859 OBL,NBR8178_A,7365057288932041,JakCard,37000,2000,35000,TX000365,True,-6.226998650409462,106.81762976218292,S,False,2025-07-01 00:02:34
b07ecdc9-f237-4469-8ceb-220c10ec8a01,2025-07-12 06:45:53,B 3113 DNJ,NBR5282,6259097599471820,Flazz,62000,0,62000,TX000366,True,-6.175523162255809,106.77522508273786,F,True,2025-07-12 06:46:06
ce83474a-b760-4258-84b2-9427664355a0,2025-07-31 05:44:17,B 5236 AFO,KLG7146,9750037696480119,Flazz,51500,3500,48000,TX000367,False,-6.204163743528906,106.83916811283729,S,False,2025-07-31 05:46:14
b2ef76ea-37a0-4afd-b5d3-18aea4810dac,2025-07-18 11:15:01,B 4707 OWP,LGS9582_,3111716343120637,Flazz,93000,2000,91000,TX000368,False,-6.245325786042102,106.80548872558983,S,False,2025-07-18 11:16:37
434147e1-fdb1-47dd-97fa-531bf696cabb,2025-07-03 03:14:50,B 3035 PTZ,KLG9042A,9976967731537381,BRIZZI,65500,3500,62000,TX000369,False,-6.202378063548896,106.78751133895133,S,False,2025-07-03 03:15:31
98fa9357-4b22-4a2a-9c95-a8e023bca607,2025-07-08 02:31:35,B 9283 XOG,TWS8108-,6045459533622799,Flazz,77500,3500,74000,TX000370,False,-6.175254466279574,106.75729287041834,S,False,2025-07-08 02:32:02
ebd65104-942b-4584-a9bf-d7e6b9420d8b,2025-07-22 16:43:57,B 9126 FBN,LGS1152-B,0141155136900630,BRIZZI,29000,2000,27000,TX000371,False,-6.207247860145974,106.79887625810333,S,False,2025-07-22 16:45:17
1cc90a7e-42c1-4eeb-aaea-570b254e3b58,2025-07-21 02:53:39,B 5061 DCD,KLG8460,8363690434600060,E-Money,77000,35000,42000,TX000372,False,-6.220699699908915,106.84463337553315,S,False,2025-07-21 02:53:55
ab1d8b2c-ac30-47b4-a653-739c0a197bf6,2025-07-31 16:08:38,B 2553 SSE,NBR2200A,0243774412467490,JakCard,74000,20000,54000,TX000373,False,-6.17944749723758,106.84306538618465,S,False,2025-07-31 16:09:33
3160e784-d292-41f7-abe8-231f66abe263,2025-07-01 09:46:57,B 3492 PJO,KLG9392,5465076681643573,BRIZZI,64000,0,64000,TX000374,False,-6.200705607644792,106.77790610568908,S,True,2025-07-01 09:48:07
397ea938-df32-487c-92e2-14f08e488270,2025-07-25 02:44:41,B 1420 BNL,TWS6977B,0139135854402473,BRIZZI,45000,20000,25000,TX000375,True,-6.168148396959245,106.78562948368801,S,False,2025-07-25 02:46:38
f40c0ea6-90ad-4682-a20f-c06f543f3493,2025-07-10 08:40:40,B 6379 NYQ,KLG3636B,1022185925672765,Flazz,72000,20000,52000,TX000376,False,-6.248058549208568,106.78538498607871,S,False,2025-07-10 08:41:57
765fdc50-b10a-42f5-963b-36595cda127c,2025-07-16 11:11:42,B 4530 NNI,TWS4193B,3866321342492424,JakCard,50000,35000,15000,TX000377,True,-6.240550478246767,106.81294206658029,S,False,2025-07-16 11:13:18
534ccdbe-143a-410c-b34a-93f85b65a961,2025-07-04 14:49:51,B 2466 GEP,PTK3599A,5867100756282396,JakCard,56500,3500,53000,TX000378,False,-6.183718889074792,106.83036247493251,S,False,2025-07-04 14:50:49
92db10a5-6ad1-44b1-8aba-248fb35c8779,2025-07-09 05:23:13,B 9605 QSY,NBR5801-,5055639903940905,JakCard,47000,35000,12000,TX000379,False,-6.216218784146906,106.77464354375776,S,False,2025-07-09 05:23:28
589670ac-fa4e-4ae3-93e1-5de841680a53,2025-07-24 17:11:50,B 5393 STC,BRT9635,3284300600835823,JakCard,44000,0,44000,TX000380,True,-6.206336692592082,106.8328388915067,S,True,2025-07-24 17:13:37
1a280fc7-7db9-4ea7-9dd0-7d0b69902596,2025-07-28 18:09:42,B 5929 FXD,PTK7312,7501999602065520,JakCard,28000,20000,8000,TX000381,True,-6.196088710033905,106.7588483415423,S,False,2025-07-28 18:10:12
34820ba5-a584-4184-bd39-6a4aa3626051,2025-07-07 23:21:49,B 5006 XNU,LGS1214_,6367157823583478,Flazz,67000,35000,32000,TX000382,False,-6.161630113561338,106.82935840600138,F,False,2025-07-07 23:22:16
ddf6505b-ff22-4490-a799-043b12d9542d,2025-07-07 21:50:47,B 9219 PIY,TWS3696A,6392591333564658,Flazz,38000,0,38000,TX000383,False,-6.239550390697113,106.84047566681491,S,True,2025-07-07 21:51:16
884a5c5c-2ea2-4b65-92f9-a9f18cc8bcf3,2025-07-22 23:39:44,B 4613 GLN,TWS3608-,5177596957381406,BRIZZI,49000,20000,29000,TX000384,True,-6.24799347440928,106.75222100475484,S,False,2025-07-22 23:40:55
63b72c47-e704-45bd-a364-961be1483279,2025-07-18 04:34:36,B 3575 QIO,LGS6498-A,9077358961712510,Flazz,79000,20000,59000,TX000385,True,-6.22022808302593,106.769352856118,S,False,2025-07-18 04:35:22
a180bb8d-8fd7-40cf-8950-283d6c8dbc03,2025-07-10 09:46:09,B 1296 XTL,BRT7236A,8796774588928850,E-Money,46000,35000,11000,TX000386,False,-6.247193210264041,106.83142990742361,S,False,2025-07-10 09:46:28
9157ce8f-5ee0-4a4f-9fce-8a9cd6ec9c35,2025-07-08 15:39:15,B 6144 ORF,KLG1590-B,8215808446707050,E-Money,51500,3500,48000,TX000387,False,-6.158957686031194,106.78913737572451,S,False,2025-07-08 15:40:20
b9fc5bf3-5f98-47ac-9e34-5bf57095cfbf,2025-07-19 02:42:08,B 6340 SYY,TWS5211,3867093083688399,E-Money,88000,0,88000,TX000388,False,-6.224749274114765,106.81246259400831,S,True,2025-07-19 02:43:34
896ac940-17d3-4049-b922-5a95f74bafc7,2025-07-20 08:14:49,B 7552 WNH,PTK5873_B,6667748925149971,E-Money,71000,35000,36000,TX000389,True,-6.186955704200598,106.8081403485122,S,False,2025-07-20 08:16:41
187630d8-b398-4d28-96b0-1855c7f4c1ae,2025-07-07 11:00:24,B 9120 ORZ,PTK956-B,5136377270668921,E-Money,35500,3500,32000,TX000390,False,-6.232713542060919,106.80414890186997,S,False,2025-07-07 11:02:12
9d51d6f5-47a3-4cdb-adb8-5f15e96c0a4e,2025-07-06 07:48:33,B 1570 EQD,KLG3774-,4130809528427995,BRIZZI,5500,3500,2000,TX000391,False,-6.170345343783842,106.78016101284435,S,False,2025-07-06 07:49:21
1ab28bf7-027d-482f-b07a-828e9e78b356,2025-07-01 18:35:49,B 4378 CDE,KLG1136-A,4764424945437925,E-Money,56000,20000,36000,TX000392,True,-6.1744370598801455,106.83627010775672,S,False,2025-07-01 18:36:23
5639e764-471c-4ef5-998a-0dca56f3091d,2025-07-25 18:38:04,B 2933 NKX,BRT9687-A,5239914975845101,E-Money,47000,20000,27000,TX000393,False,-6.241083736707227,106.79973927056025,S,False,2025-07-25 18:39:41
46d1168e-55d0-43ce-bab9-7e4bce474ff5,2025-07-08 17:55:15,B 4580 QEV,TWS9101-,4406835574419105,JakCard,74000,20000,54000,TX000394,False,-6.245872630988745,106.7743530924533,S,False,2025-07-08 17:56:21
203a9cb4-1a58-4cb5-946b-9e5520fe1149,2025-07-11 17:59:42,B 3254 QQQ,TWS7493,2661278416124848,BRIZZI,66000,35000,31000,TX000395,False,-6.2484620485111195,106.81234427006694,S,False,2025-07-11 17:59:48
f8c6056e-99a0-4997-9284-cd0758bb0d17,2025-07-24 02:50:15,B 1556 MPH,PTK2481_B,7168453042351732,JakCard,68000,35000,33000,TX000396,True,-6.183671679385735,106.84458194257458,S,False,2025-07-24 02:50:51
3b8dba06-1147-4906-b115-c5f52a00cf2b,2025-07-19 11:53:45,B 4842 LUJ,PTK2381B,4545883935628069,Flazz,80000,35000,45000,TX000397,False,-6.246875941165971,106.76882669940366,F,False,2025-07-19 11:55:15
88700fd2-b6a1-4c97-a589-c1fc48aee884,2025-07-02 05:26:49,B 1496 KWI,KLG4190-B,2765759657076930,E-Money,27000,2000,25000,TX000398,False,-6.236320846356557,106.81075369430931,S,False,2025-07-02 05:27:23
7655cb4f-b739-484a-8ab4-1e7fb7fc3243,2025-07-14 05:27:02,B 5245 HDM,KLG6756B,2179769461473828,Flazz,55000,35000,20000,TX000399,True,-6.203779325309282,106.75781295886418,S,False,2025-07-14 05:27:18
4550c1fe-f7ca-4eb0-be4d-eb17c34f39d9,2025-07-07 23:58:52,B 3269 INO,PTK8100,7395679068520394,Flazz,88000,35000,53000,TX000400,True,-6.161472376313092,106.82838960006437,S,False,2025-07-08 00:00:30
84d56f28-3784-4873-9a86-db8326c87ee9,2025-07-20 05:42:04,B 6301 RDI,KLG7439,9666003178628882,JakCard,35000,2000,33000,TX000401,True,-6.224339858151543,106.76323248800931,S,False,2025-07-20 05:42:18
2bf42820-239f-4464-af14-7e6e29a93fd0,2025-07-03 20:28:01,B 3548 LGT,PTK7132A,3881258341203566,JakCard,67000,0,67000,TX000402,False,-6.155889630462951,106.76128856677683,S,True,2025-07-03 20:28:31
75d7bff2-9609-4a3f-8894-c5a6aa2ea93d,2025-07-01 04:56:51,B 7666 WIZ,PTK6315-,7272699791078142,BRIZZI,87000,35000,52000,TX000403,False,-6.245713193763528,106.84596599387723,S,False,2025-07-01 04:57:58
a124f5d2-9362-49a3-a56b-e8fc7ae6d25a,2025-07-20 06:52:14,B 7213 IKA,KLG473_,4187326509860397,E-Money,78000,2000,76000,TX000404,False,-6.152144605873161,106.84941725846642,S,False,2025-07-20 06:53:33
2836b137-0f03-4bb4-a4b7-395f13743c3d,2025-07-28 06:16:21,B 8984 NQY,LGS9580-A,0795468466470864,BRIZZI,17000,2000,15000,TX000405,True,-6.163087500740894,106.81153041516374,S,False,2025-07-28 06:17:34
845fe220-1e6b-4425-86d9-6b0959721e81,2025-07-07 05:44:58,B 2304 SVK,LGS4623B,7741262133480191,BRIZZI,38000,20000,18000,TX000406,True,-6.242081565158866,106.7744970639718,S,False,2025-07-07 05:46:38
0d043cfb-722f-4222-819d-26a7542f63b3,2025-07-10 07:31:15,B 9565 YRF,BRT8623-,5961726752045421,JakCard,28000,20000,8000,TX000407,False,-6.164906697280299,106.78707159592578,S,False,2025-07-10 07:33:11
bc1a6372-f9bd-4e97-824b-0d0ca4d87f44,2025-07-20 14:59:49,B 9384 HOK,LGS9691A,0875667293180079,BRIZZI,90000,2000,88000,TX000408,True,-6.198170484253159,106.8051118680851,S,False,2025-07-20 15:00:56
17d1c76a-9b54-4ae9-9d7d-267c2b696a4c,2025-07-24 12:22:38,B 4238 QUH,TWS869_B,3451717835221053,BRIZZI,11500,3500,8000,TX000409,True,-6.210862345392802,106.82654092499382,S,False,2025-07-24 12:22:41
506c0553-0af9-46d1-8c1e-7ac8906576fe,2025-07-29 06:48:04,B 4221 FIR,PTK5981_,1615359168450553,BRIZZI,40000,2000,38000,TX000410,False,-6.196578761563451,106.82875686754856,S,False,2025-07-29 06:49:43
98b2e9a5-c0b9-4541-900d-62d720aa3bfd,2025-07-09 21:14:36,B 3434 XBK,TWS2140-,6311755779600614,BRIZZI,82000,0,82000,TX000411,False,-6.1923273880522265,106.80153674887833,S,True,2025-07-09 21:16:28
79a953fb-7682-4a4e-acaf-5bc0161306f2,2025-07-20 05:16:53,B 9819 NEY,NBR7579,5677741896790574,Flazz,90000,35000,55000,TX000412,False,-6.20104836374632,106.76818862936608,S,False,2025-07-20 05:18:09
da8ad798-060a-46d3-b049-561900ab8b9b,2025-07-13 02:44:58,B 4061 NCM,BRT7888B,7125518390015929,E-Money,38000,2000,36000,TX000413,False,-6.179460003873395,106.77337802449055,S,False,2025-07-13 02:46:08
6f4b29e1-5885-423b-971c-12701992016a,2025-07-24 13:29:25,B 6511 WGC,TWS937,7717172732580938,JakCard,29000,2000,27000,TX000414,False,-6.228225985920105,106.8031558593746,S,False,2025-07-24 13:30:03
0e9a3186-977b-4fb2-ad96-7f07ad556c57,2025-07-17 01:37:29,B 9813 AMZ,KLG2451-B,9279297783530472,Flazz,60000,2000,58000,TX000415,True,-6.187782924310472,106.76798386388492,S,False,2025-07-17 01:38:31
a745399d-cb66-4423-a7fc-b67ce666343b,2025-07-06 00:47:39,B 8947 MUD,KLG9680-,3840512093694692,Flazz,70000,35000,35000,TX000416,False,-6.198328443918864,106.83705945171904,S,False,2025-07-06 00:48:54
6df6df79-15c5-463d-b6f1-16b1f8904994,2025-07-30 08:15:55,B 6991 JSL,LGS9003_,9197562141558674,E-Money,43000,35000,8000,TX000417,False,-6.1620513329290105,106.82497851997411,S,False,2025-07-30 08:16:00
6fef7fc9-d7d1-4a98-9559-c49ade95bb67,2025-07-03 18:54:37,B 7541 TNX,BRT7061-,0929383242800777,BRIZZI,17000,2000,15000,TX000418,False,-6.193893041714047,106.8265481685329,S,False,2025-07-03 18:55:01
3a3d8b37-a55a-44ae-af4f-a4f84c8bec44,2025-07-02 11:57:38,B 7895 KCK,BRT8925,2851257658339655,E-Money,40000,2000,38000,TX000419,False,-6.169047531410588,106.83833149296065,F,False,2025-07-02 11:59:18
588926b1-2fcc-4d1b-87df-c3a18b865a5e,2025-07-29 03:41:11,B 5758 XWW,LGS4938,6105287991422059,Flazz,92000,35000,57000,TX000420,True,-6.1985845609130985,106.82874272956846,S,False,2025-07-29 03:41:42
8133180f-988a-4678-98e6-6fadd8e1686c,2025-07-29 18:30:55,B 7550 MPY,KLG8048A,7438711639482018,Flazz,74000,20000,54000,TX000421,True,-6.176610761106129,106.8213189898825,S,False,2025-07-29 18:31:36
4b05240f-b25c-46af-b630-04c3f8878fad,2025-07-21 00:16:30,B 2645 GSB,PTK9211_B,6282352789186743,BRIZZI,47000,20000,27000,TX000422,True,-6.177753684528675,106.75500967613264,S,False,2025-07-21 00:17:00
a34c3e1b-abb3-4cde-8286-5e43b00d4fba,2025-07-16 18:53:53,B 3503 SPX,NBR7675,2903493700908650,E-Money,53000,35000,18000,TX000423,True,-6.244336737796714,106.81518664411766,S,False,2025-07-16 18:55:36
bf547e12-9542-465c-b896-0d0f0036fae3,2025-07-02 20:00:01,B 8068 HPD,LGS5535-B,7770613116461630,JakCard,99000,20000,79000,TX000424,False,-6.228117938534586,106.75769166488539,S,False,2025-07-02 20:01:53
aa99484e-c102-4d57-9205-d8a6559b5d52,2025-07-25 09:20:04,B 9827 TDG,TWS6489,4144087242939740,BRIZZI,58000,20000,38000,TX000425,False,-6.229771280729972,106.79963472702508,S,False,2025-07-25 09:21:48
67a74770-4ed1-4877-9df4-8b763bc068fb,2025-07-09 00:38:00,B 1606 SGW,PTK2929,7779655545555764,BRIZZI,69000,0,69000,TX000426,True,-6.184825787243013,106.83333135988426,S,True,2025-07-09 00:39:07
c0627883-c882-4a61-bc6e-247c2c460bb6,2025-07-23 12:49:51,B 9216 OWE,LGS2397,3968740251837222,Flazz,44000,20000,24000,TX000427,True,-6.184740593497316,106.76893342417246,S,False,2025-07-23 12:51:41
2e8d3382-c2ef-44f9-a014-17802ea62d14,2025-07-19 02:07:34,B 1815 KHG,BRT3293-B,4730690093707816,JakCard,83000,0,83000,TX000428,False,-6.194469881004026,106.7754434381502,S,True,2025-07-19 02:09:10
636c59fa-cbb8-4959-8b74-afadb84e5b53,2025-07-11 05:40:35,B 6260 HIS,PTK1584B,3913873711670314,JakCard,52000,20000,32000,TX000429,False,-6.161624517262662,106.81047215179878,S,False,2025-07-11 05:41:06
c18807fc-d006-4e78-b18c-23da6f1e0936,2025-07-15 10:47:18,B 2545 OGT,KLG4866-B,4877667688265213,JakCard,94000,20000,74000,TX000430,False,-6.197949010932001,106.82177664431926,S,False,2025-07-15 10:47:26
9cbedec0-4dad-40b3-a645-fe35a6401559,2025-07-03 21:06:21,B 6912 PIR,LGS7257_,8388066009514223,Flazz,60000,2000,58000,TX000431,True,-6.2142352544103385,106.75042959954347,S,False,2025-07-03 21:08:09
1ae49f9c-e5da-42fb-8575-cfe7ffdd6561,2025-07-02 14:50:25,B 3914 EKG,KLG4508A,8756183969845713,Flazz,61000,35000,26000,TX000432,False,-6.229507910780999,106.8082223068497,S,False,2025-07-02 14:51:03
beca4054-cb18-497c-ad68-ad49f0c6f2dc,2025-07-28 02:23:59,B 4117 TJY,BRT2727B,2731777567661667,E-Money,67000,20000,47000,TX000433,True,-6.176072534424692,106.79063256464828,S,False,2025-07-28 02:24:19
e28dd7d3-dd74-4e0c-9f6a-380712bc7285,2025-07-12 22:39:06,B 6131 XQH,LGS7401_A,6617185383478770,BRIZZI,68000,20000,48000,TX000434,True,-6.157706208695149,106.82434890857114,S,False,2025-07-12 22:39:17
80c956e7-3956-40cb-95bd-ec15b095aa5e,2025-07-09 16:15:20,B 6952 PUS,KLG5162,1415013571492526,BRIZZI,26000,2000,24000,TX000435,False,-6.161326674658895,106.76712685232751,S,False,2025-07-09 16:15:45
ea813f79-4a87-4369-b5bb-df164d61f252,2025-07-30 06:53:12,B 9238 MWM,NBR3199_,4557577849046271,E-Money,98000,35000,63000,TX000436,True,-6.203896154000466,106.82442592357854,S,False,2025-07-30 06:53:30
2978efdb-7f85-4b46-b410-0ce5b5edcd44,2025-07-11 16:35:01,B 3545 HNV,TWS2254_B,6941045835441036,Flazz,32000,20000,12000,TX000437,False,-6.201343122952367,106.7864535581619,S,False,2025-07-11 16:35:03
f07d6200-a11c-4d30-8c98-977d4969b28c,2025-07-20 11:43:23,B 2626 NZU,TWS9690A,2036124087157774,JakCard,70000,2000,68000,TX000438,False,-6.237635786743492,106.83367829581748,S,False,2025-07-20 11:43:24
71847d22-ba65-44ad-8052-913cc6021641,2025-07-03 03:46:23,B 8913 IRL,KLG3930,9525671500874451,E-Money,24000,2000,22000,TX000439,True,-6.172752574563169,106.77919901181168,S,False,2025-07-03 03:46:31
0d067014-af93-41bd-b224-50f9e5e41b88,2025-07-07 22:35:44,B 3100 CBS,BRT8935,7266876192065569,JakCard,45000,35000,10000,TX000440,False,-6.217389405306031,106.77160027845315,S,False,2025-07-07 22:36:16
34b194eb-870e-4b25-920b-3ca38d96b5e4,2025-07-17 13:20:49,B 7027 GCK,TWS3795,2449684165099605,JakCard,54500,3500,51000,TX000441,True,-6.234657481273668,106.80028661917865,S,False,2025-07-17 13:22:18
4a9f719e-6643-4fc4-abbb-cf5066697393,2025-07-26 01:59:35,B 8815 TVE,NBR1555_,5886255091970642,E-Money,76500,3500,73000,TX000442,True,-6.184307955854112,106.77941195684318,S,False,2025-07-26 02:00:33
5858ce40-7117-4f20-bb9f-a6c7ab5b3561,2025-07-15 20:47:30,B 7751 NTL,PTK6549,9109893529241260,Flazz,65000,20000,45000,TX000443,True,-6.198370183944185,106.79791726749512,S,False,2025-07-15 20:48:53
1cebe26f-8f93-4065-814c-1c646e51360a,2025-07-11 04:59:23,B 1262 RFI,TWS5830_,4390879118788166,JakCard,28000,20000,8000,TX000444,False,-6.186420199623975,106.83707383762597,S,False,2025-07-11 05:00:50
f9dedfed-96b3-46d2-9cff-99acf7dedd2f,2025-07-20 22:13:38,B 1445 QKK,KLG5600-B,0810887379420638,BRIZZI,41500,3500,38000,TX000445,False,-6.1782765215910525,106.81409400277268,S,False,2025-07-20 22:15:23
3f77f8fc-fd72-4715-b7ad-046fafd1ad13,2025-07-27 21:38:17,B 1659 AWM,LGS1988B,5935830037214832,E-Money,59000,35000,24000,TX000446,False,-6.239280887113517,106.83328730132278,S,False,2025-07-27 21:40:04
c25acd29-563f-4193-9f08-2dd2f55d92ad,2025-07-19 18:43:06,B 8647 JUZ,LGS3263,4926163157628981,BRIZZI,66000,35000,31000,TX000447,True,-6.158663746513916,106.83369466130581,S,False,2025-07-19 18:44:08
d486856f-8323-4563-80db-7af5cab966ab,2025-07-15 08:01:25,B 2863 WOY,KLG5394,1910971792837609,E-Money,55000,20000,35000,TX000448,True,-6.243317660879395,106.78762124685113,S,False,2025-07-15 08:02:45
ac5e98fc-ef22-4f36-8f29-256247b4f9cd,2025-07-19 15:48:18,B 6596 POQ,NBR1687A,5197209108605931,BRIZZI,86000,0,86000,TX000449,True,-6.193248944362538,106.84160510571488,S,True,2025-07-19 15:50:04
7b280b88-6497-46f2-8ee7-d3066020e653,2025-07-14 06:10:53,B 1168 IWX,BRT367,4367707193167639,JakCard,41000,0,41000,TX000450,True,-6.211216954058885,106.80745642815653,S,True,2025-07-14 06:10:54
d0372348-45a1-4511-b0ad-60cb41900b19,2025-07-13 18:29:03,B 9280 BBL,KLG3934-,1875540822918507,E-Money,48000,35000,13000,TX000451,True,-6.1978954749063595,106.79311796279734,S,False,2025-07-13 18:29:37
6d6afa7e-4fb2-4e6d-8287-f2a7ec1bd4d2,2025-07-29 18:47:21,B 9136 NWB,PTK3362_,9957709917736027,JakCard,22000,0,22000,TX000452,True,-6.168641898621789,106.75435553695068,S,True,2025-07-29 18:47:45
eb10b65e-a4a1-4853-aeb1-c5158e277d16,2025-07-23 19:35:20,B 3308 ZRT,BRT6234_,5337319448115557,BRIZZI,89000,35000,54000,TX000453,True,-6.227162420280844,106.84223087158631,S,False,2025-07-23 19:36:27
72f418cc-e079-4511-a39d-a74c625a667e,2025-07-17 19:11:00,B 4548 CEE,NBR7720_B,2042285458352719,E-Money,75000,20000,55000,TX000454,True,-6.219807762617598,106.79247864356209,S,False,2025-07-17 19:12:46
722a2204-9447-4cb3-958b-3348a56ca1a4,2025-07-02 18:52:01,B 7095 RSM,TWS2242-,2514788333530306,E-Money,69500,3500,66000,TX000455,False,-6.151538475634061,106.84315789178048,S,False,2025-07-02 18:53:01
5a548a67-4633-4f1d-b36f-17c34ff8bc8a,2025-07-29 18:01:55,B 7457 GFK,KLG7825,8735904078618415,Flazz,27500,3500,24000,TX000456,False,-6.155623125892366,106.82543282095017,F,False,2025-07-29 18:02:55
a9a21b9e-eeef-4685-8e08-a5d3fcb4621d,2025-07-29 08:33:59,B 6978 HMY,BRT4853_B,3323516372918198,BRIZZI,48000,35000,13000,TX000457,False,-6.2385505732023505,106.79251317564892,S,False,2025-07-29 08:34:13
ecd7d9a6-7b54-4f03-9001-24776a1b9aca,2025-07-31 02:30:44,B 3747 CAL,KLG6309-,2768615313910341,E-Money,36000,35000,1000,TX000458,True,-6.153239100210173,106.79222341471784,S,False,2025-07-31 02:31:03
1a4e862b-1086-45d2-860d-e485a4e163e3,2025-07-08 21:27:02,B 5446 GYR,KLG8054-,4721681283151380,E-Money,86000,20000,66000,TX000459,True,-6.203845690329808,106.83851701703361,S,False,2025-07-08 21:27:50
cfb5dfa5-ae61-4777-96cb-55c486d5c62d,2025-07-01 09:48:57,B 6827 RPA,KLG3481,6210482361138390,E-Money,68000,35000,33000,TX000460,True,-6.205059751415666,106.84969908270935,S,False,2025-07-01 09:49:39
83155e30-6f60-40e0-a40a-5e492f3f9817,2025-07-20 11:18:17,B 9174 VLD,KLG5234,4252817805294761,E-Money,16500,3500,13000,TX000461,False,-6.187419771095145,106.79744251451847,F,False,2025-07-20 11:18:43
ef8e6157-0c6e-4209-afe3-dd0cc49f53ec,2025-07-27 20:52:00,B 3040 YNT,BRT5345B,5398797604140265,BRIZZI,52000,2000,50000,TX000462,False,-6.2478040158961505,106.79039533370324,S,False,2025-07-27 20:52:59
4224d43b-9909-43f8-8d13-cee1498507fd,2025-07-07 00:07:16,B 6589 YUY,BRT4016,6755866445583611,BRIZZI,29000,20000,9000,TX000463,False,-6.175064854982611,106.77340145200003,F,False,2025-07-07 00:08:51
5abd6879-7316-45ad-9926-c04f8d06125c,2025-07-03 00:35:47,B 9907 XTI,KLG2539_,4243059611442743,Flazz,6000,2000,4000,TX000464,True,-6.22441032249873,106.84747491958277,S,False,2025-07-03 00:36:29
568ea31c-531c-425a-a628-6df1bdafbbdc,2025-07-10 12:51:07,B 4626 LNC,NBR5781-B,6750956952817049,JakCard,77500,3500,74000,TX000465,False,-6.15281307381183,106.7816680504881,S,False,2025-07-10 12:52:11
7de6edc7-d0a1-4998-94e0-ceee2bf89782,2025-07-15 22:43:05,B 9512 RWN,KLG8573_,9724038055074777,BRIZZI,38000,20000,18000,TX000466,False,-6.207178773657158,106.82316421271062,S,False,2025-07-15 22:44:47
